O.N.U.,,,,,,King K Rool
Octo,,,"smashmanaus:7C65BA36-2D08-48B4-886D-02A7DB207ABE
prbth:56C830EB-B256-4A37-A851-8D0B78724C24",,https://twitter.com/8ctocactus,Piranha Plant
Okami,,,pernambuco:536D67F9-A512-462D-9712-B091B34C06BF,,,
Okita,,,"liga_ultra_arcade_s1:F08C6534-54E4-455D-BB60-2BF61AE72449
prbth:8302810E-F77B-4488-9A32-9E3E39CD8396",,,"Joker
Hero"
Omega,,,"teamdashsp:D4EB6444-3171-4A45-A25E-1717801D79C9
prbth:4D737DD2-A21F-4BE0-851A-20CFC72D28BE",,,"Ganondorf
Hero"
Onmalamo,,,ssbudf:C6489623-B8E0-4EEC-8333-54B25F796D24,,,Roy
Ono,,,smashmanaus:B1B248FB-9482-4D2F-9946-23FE355E1210,,,King K Rool
P,,,"ssbudf:C6D09213-9780-4348-8E1E-E4736EFC7CDA
prbth:B9A9295B-FA9D-4078-8605-3733FA24C950",,,Joker
P5 | Ren,,,smashrj:11763921-7611-4301-BBD9-5AC9A1C81D26,,,
Pablo,,,"pernambuco:1B94F125-A735-495F-8D22-BF7D82411AF8
prbth:9E4097EF-4B30-44BA-97C9-0455E3C4BB2A",,,
Paeto,,,"pernambuco:99D68C3E-EE43-45A9-9ABE-213F054E9537
prbth:C3EE14AC-07E4-4367-A49E-29FB22CF1064",,,
paeto,,,homeonline:ACBA738C-85A1-4514-BB20-ACC51FDB2579,,,
PANCINE | PANCINE,,,homeonline:15DFAC28-D988-43EC-B1F2-12F24DC60458,,,
Pangolin,,,"teamdashsp:A749F35C-4DFC-4961-8942-295B1453C9BD
prbth:A7E4492E-02C9-4222-ABD8-5C960D570A0D",,,"Rob
Terry"
Pão,,,pernambuco:BE051C04-0EF4-425D-AA26-5C6940007F63,,,
Papagaio Mudo,,,ssbuse:38F33C7B-27C7-43CD-A078-EF2C43BB5137,,,Greninja
Paraba (The Bard),,,homeonline:10F2901F-0771-4DB9-88EA-8F0C145DFBCE,,,
Parma,,,homeonline:183E4D2F-41D1-4163-8829-21D9B5DA7C4B,,,
PAULA,,,tryhardlondrina:81D8EDDC-637E-43C2-8BF1-F5245949DB08,,,Inkling
Paulo,,,"ssbuse:B680700F-FD96-466A-B477-E877E11242DB
tryhardlondrina:800E9B79-26B9-4194-AB77-660DC5AF1174
prbth:37855F25-37D3-4AFE-9B74-A6849CE50C08",,,"Yoshi
Wolf"
Paulo Henrique,,,sucepr:1A32336F-2135-4CAF-8379-502BFC34533D,,,
Paulopolis,,,homeonline:F3FBEF5B-D903-4692-BC26-891863A70E10,,,
Pbmn01,,,homeonline:AC3AA9EF-AC7E-43BA-89ED-FCD851D3BD8D,,,
PdG | Nico_Nonato,,,homeonline:A0960842-D650-4847-AD6D-61ED516D7DF8,,,
PDorea,,,homeonline:454CF0E5-8B6D-4B78-BF66-EEA91890DFBA,,,
pdrt,,,"ssbudf:4C2C11F1-C79A-44C4-B8C9-1240653FC72C
prbth:67B8629B-7903-47B4-B70D-E2F97CB985DD",,,Pikachu
PDZ | Preedo,,,homeonline:ECC1714D-7076-4619-86B3-F482F59F78AF,,,
PEDRA,,,homeonline:D00CBB75-4FAC-44F5-97CD-EAA5D35346EE,,,
Pedro Maciel,,,pernambuco:91A21CF4-6399-4739-B5FE-272B1E3287F0,,,
Pedro Pessoa,,,pernambuco:29C95A9A-3102-462C-AF36-8656812EAAAC,,,
PEDRO POLLO,,,tryhardlondrina:C042359C-F73B-4AEE-B4AC-FC636E0C6307,,,Corrin
Pedrones,,PR,"tryhardlondrina:BC26BD18-AD61-42DA-92FB-45AB003763D3
prbth:69F2B1A7-5092-45BC-9282-6B6874D98751",,https://twitter.com/AngelPedrones,"Little Mac
Chrom
Terry"
Pedrovisk,,,pernambuco:69C21FF1-563F-4C30-ABE4-3883E52265F5,,,
Penidson,,MG,"homeonline:9A289266-C272-4330-8EFF-80A2847A6274
liga_ultra_arcade_s1:400D6511-68DD-4BC6-ADFB-86C7EADD9274
prbth:F0AC5765-2694-4DF7-AD81-9E08A1F4A8E8",Gabriel Penido,https://twitter.com/penidson,Donkey Kong
PePa,,,"teamdashsp:A1CE5386-152B-47FD-AFCA-A82A9BE601BC
prbth:2AC317AB-C241-4D17-82D0-F480C1D6E395",,https://twitter.com/amdspepa,
Pepo,,SC,"homeonline:4C18CA55-3869-47DC-ACAF-D2F0C0A434A2
prbth:35DDAAF4-7BC0-4788-8C07-72E0D638C97D",,,Snake
Peteka,,,"homeonline:19A34BE4-5B92-4AAA-AAF8-DEA5815C6D11
prbth:D145054F-E00F-41D1-9406-4F271664C91B",,,
Peterete,,,sucepr:F7F4DAA5-54D2-4285-9AB4-A1EB02C0281A,,,
Peum,,,homeonline:281069FE-A3AB-4BEA-8778-FAE257C70E30,,,
PH,,,pernambuco:457A496C-629C-4924-A581-A78EB9F55D69,,,
PhantomFogg,,,"sucepr:F45601DB-445A-4E4B-BC23-172D107C2B18
prbth:5863195F-EEFA-4DFB-BC06-140CF0015369",,,
Phoca,DASH,SP,"homeonline:BC826B24-F2A5-4017-853A-68129B21FB19
teamdashsp:F8CD29C2-2841-4C53-97EF-79F4D2B39606
prbth:004EF7AB-D981-41C4-8434-01C65686BAD0",Luis Fernando Toriello,https://twitter.com/ManoPhoca,Pokemon Trainer
Phodes,,,homeonline:CD4510AE-EFEE-47FE-93E5-74C0923789A0,,,
Phonix Wrong,,,"pernambuco:E0FDC539-BFEC-45B2-AF92-BCB6EA6D613D
prbth:C63A3199-48D9-427E-8B6E-2906147FA9FE",,https://twitter.com/gbcordeiro,"Bowser
Captain Falcon
Pichu
Pikachu
Sheik
Snake"
Pigownz,,,homeonline:ED2D03DE-AEF3-4A04-94B2-0C20F82298EF,,,
PinE,,,"homeonline:89D196DC-34DD-40DC-A4BD-3EA63A1583E6
prbth:64FA1941-E6FD-4297-966F-EB6ACE8A854F",,,"Young Link
Falco"
PINX | Dor,,,"homeonline:A6CBC888-AC5D-4EAE-B662-AB127A3774AA
prbth:67D53BDA-D685-4C9B-9D99-EE0660DC9770",,,
PINX | Wrigglebug,,,homeonline:BF34577C-79A0-4EA4-B984-8E1FAA0CE341,,,
PipocaxMC,,,sucepr:8BC223B4-29B9-4FFF-8FA7-671437E011A0,,,"Ganondorf
Joker"
Pirilampo,,,"homeonline:173C9273-EB09-48A9-851F-2F95BC38BEF4
teamdashsp:22FD4305-8895-4374-A328-64B92422BAB6
prbth:579F9C6A-A791-43AE-B59F-7DAA4FC709E4",,,Ganondorf
Piu,U7,BA,"homeonline:C14AE690-0F1E-4104-BFC3-4B9008E122CF
liga_ultra_arcade_s1:C078F681-8B94-4C3D-98DB-90C452137AD0
prbth:F21E0855-3093-455D-AE42-225A770274D9
ssbudf:69367B3A-76CA-4B39-9960-4E26434DF40D",Gabriel Amoedo,https://twitter.com/piuzera_,"Little Mac
Incineroar
Dr Mario
Falco"
Pixel,,,"tryhardlondrina:23566B30-34F7-47B3-906F-645862EEEF79
prbth:8164BB77-83C0-4487-BBAB-425BA6241604",,,Palutena
PizzaKilla,,,homeonline:C0EF478B-69FE-40F5-B600-E25F1507D641,,,
PK2,,PR,tryhardcwb:E97F0EB6-73C1-4B84-BCB1-DFCDCEF9F4B1,,,"Rob
Snake"
PL4Y,,,homeonline:18535CF3-AAE2-4EB3-B62C-DFAC4002A3BF,,,
planning,,,homeonline:15AB7EC6-8E81-4A41-84C3-09D15D82D9AA,,,
Player 7,"FSN
DASH",SP,"homeonline:BC3CC2A8-FD90-4373-B731-94442A9802EF
teamdashsp:636EE486-CB25-411B-BE9A-38C5FBE99213
prbth:7CB2504C-4427-430D-994E-0C7AF7FCEAF2",Paulo Janini,https://twitter.com/Player7akaP7,"Mr Game And Watch
Pichu"
Pocket,,RJ,"liga_ultra_arcade_s1:C41E37E2-4EA1-47D4-A770-300A22FC9621
prbth:557FA9AE-F968-4258-A802-B9C300B61257",Eduardo Soares,,Zero Suit Samus
Pocketman,,,"teamdashsp:2726918D-1ABA-43BB-9317-CCDD1E7D4DED
prbth:F9ACE32A-7370-4D1A-B0F1-57C5344CB77A",,https://twitter.com/nxm_pocketman,"Incineroar
Pokemon Trainer"
Poliswag,,,homeonline:380C5347-4E69-464F-9428-B4FFBD414E3B,,,
Porco,,,homeonline:8282D1F2-B360-4137-B247-DA3CEE963F21,,,
Poring,,,"teamdashsp:31443659-AC22-4F61-B65B-C182C3973A44
prbth:445FBCC2-A922-4277-BC86-53B24BEAFDC7",,,
Porpino,,,"smashbelem:22D90F33-F27D-401C-B87A-145C8E46CA4C
prbth:1B6FAC44-E55B-498B-8B4C-28C2EEC2318B",,https://twitter.com/Bruno_Porpino,Greninja
POYO | sandwich :),,MS,"ligamscg:AB0316B3-16CD-475A-9C93-0DD69ABABCDB
prbth:1524DDAE-6368-47D8-A085-1F4FFBB768AF",,https://twitter.com/sansdvish,Piranha Plant
Pozim,,,sucepr:36292BDD-6E79-43AB-A322-10569C25BEFD,,,
Ppnb,,,,,https://twitter.com/pkiller_lol,Inkling
Precs,,SP,,Hygor Marques,https://twitter.com/hygor_l,
Printeaa,,,"homeonline:A4A9F4FA-2CEC-46B2-973A-07DAD910EA47
liga_ultra_arcade_s1:8AB83DBD-6CCE-43EC-B638-034A3752E165
prbth:952FFAEF-E556-45FC-9709-09021EDDA245",,,King Dedede
PROGETO,,,"homeonline:D6FB58D5-63F8-454E-9695-1BC40517997C
prbth:C68E3381-B349-4B79-990C-BF24E37FEAEA",,,Luigi
Proliel,,,"smashrj:C5166C19-CBA8-40CC-BBC5-CCA270B9B29F
prbth:79F622F7-E493-4612-8644-7AC4F44DAB68",,,Young Link
ProRD //shout,,PR,,,,"Young Link
Pokemon Trainer
Sonic"
ProRD | 108x,,PR,tryhardcwb:26CFD7E1-DF99-45D3-BCD0-E3CE4584344C,,https://twitter.com/p1kapau,"Pikachu
Link
Palutena"
ProRD | oBoi.,,PR,"tryhardcwb:2B1FBC64-E030-4549-A332-E53CE8FC260F
prbth:78FE3541-BCC9-4486-9B83-12540F72D5BE",,https://twitter.com/yobovino,"Samus
Joker"
ProRD | p1kapau,,PR,"homeonline:61BFA20F-E18C-4706-B446-E3787B4DC187
prbth:9F016841-2EB8-4E76-9B49-93047CF1EC39",,https://twitter.com/p1kapau,Pikachu
ProRD | Savio,,PR,"tryhardcwb:95B494CA-F7B4-417F-ACF2-D6817D17D2E0
prbth:0BA67926-D2D2-46C6-A831-61BA7A632BAD",,https://twitter.com/guibsavio,"Wario
Bowser"
ProRD | Yoshi,,PR,,,https://twitter.com/Yoshitos_,
Pryter,,ES,"homeonline:52FD5ACF-27BD-4C26-8E78-01DDDE31406D
teamdashsp:966E154A-6679-4957-BE04-D6FA595B5D8F
prbth:B4FD7C24-34A6-4BDB-BBFC-08A3D99D577C",João Machado,https://Www.twitter.com/joaotassis,Ness
PUNCH | Testa,,,homeonline:4E8948BA-DF0C-43BA-86BF-094277C2C264,,www.twitter.com/testamotors,
Punds,,,homeonline:B288E65B-375E-4759-A0FE-4E320CDC9A9F,,,
Purin,OwO,,"homeonline:60CC1FD0-AE3D-4DC4-8BF9-039B2619B186
teamdashsp:81F2F5B9-515D-4D57-9760-0AD07EFDDE78
prbth:936FD9FD-74CE-4070-9C98-01B24A6F64B7",,,
Pussy Master,,,homeonline:39176E18-6E0F-4DFD-A40C-DCA1596CB7EE,,,
QC | Youn doux,,,homeonline:02E7BBFB-2C3E-4E33-8FC4-121529DBCA0D,,,
Quesitos,,,homeonline:D38B8554-E58F-47A5-9FAA-9B8E1898ADFD,,,
Quill,,,"pernambuco:5A687514-63BF-40F8-BF6E-C05B38F2D08E
ssbudf:EA33FD85-7E45-4440-9EFE-073EF36D7BD4
prbth:6B11AE38-943E-43E2-B003-F22B4734C071",,,Ganondorf
Quinho,DASH,SP,"homeonline:0B3655D2-502E-439A-99E8-E0575374C4E0
teamdashsp:E3A7DD17-F411-4175-88EF-5D2275D9AF87
prbth:6417B3DB-B7BA-4C3F-ABCC-23BC9D5FF3C8",,https://twitter.com/broderquinho,Piranha Plant
Rafael,,,"pernambuco:0D02AD7C-4367-4219-BFDE-7CE46D02E937
prbth:3601DC68-F7DD-4EA4-B8C3-4C137BCE6941",,,
Rafaellsg,,,"homeonline:BC88306D-7D6B-45A5-A082-22F81220DA5E
prbth:CDE8CF46-1A3B-46EB-897B-3FC68F79409E",,,
Rafario,,MG,"homeonline:7C28921E-5FF2-4618-BE05-3E3A02FF944F
liga_ultra_arcade_s1:EB527194-5C4C-4A43-9549-FD6C5F38DAE0
prbth:0F05E769-63E8-4D71-8C25-0A58352E210F",Rafael Ferreira,https://twitter.com/rafamariofan,"Mario
Lucario"
Rafiq,,,"teamdashsp:EE9F10C8-F712-4401-9ACF-2E8FCB7A3E7F
prbth:6DB13C90-30B4-486B-8D70-ECD53D5B93E4",,,
Ramzaq,,CE,pernambuco:FFC70A92-7647-465A-90F7-9E748818D2CD,,,Yoshi
Raphael,,,,,,Pikachu
rapira,,,homeonline:4217FC68-C935-4CE9-BF34-996BDB0880D3,,,
Raposo,,,homeonline:EA52552E-38DA-4303-8EFA-590C26309FAD,,,
Rates,,,"smashrj:17D1FAA2-FEB8-4E4D-99A7-0448C19BFBBA
prbth:EEBA722E-0ADC-406F-B493-5C5599607CFD",,,Lucina
Ratrux,,,"teamdashsp:FB23874D-FE19-40F5-888F-E03DEE897C23
prbth:9989AE46-96DD-4A9D-80CC-02EF6C245E28",,,
ratu,,PR,"tryhardcwb:FC54D399-6683-40AF-B891-EAB042E95743
prbth:4212D404-1FC5-4326-A929-C3A7E8B63BA2",,https://twitter.com/alagartte,"Peach
Sheik"
RATU,,,tryhardlondrina:6FFE9AEC-DF02-45B6-80C7-380BB4DD6526,,,Peach
Ray,,,"ssbuse:04915BF7-2E1F-4EA7-8667-17BC35C94B39
prbth:879E1829-BAB2-46A9-9612-AA57805D247B",,,Ness
Rchepka,,,homeonline:DC4D6CDE-514B-4C53-8DDE-488E2828527E,,,
RCS | Armcz,,,"homeonline:A59E6ABD-EC78-44E9-A381-EA07AA4CD996
smashmanaus:2243B05E-7D94-467B-9E56-BD0D767ECFAB",,https://twitter.com/Armcz_,"Ken
Ryu
Roy"
RCS | Levy,,,"homeonline:DAE19C51-C92E-4368-8320-D3C2C2B9902E
smashmanaus:469FBAB5-EFCF-4830-8933-46E39E44C6C5
prbth:9E3F8626-D586-47A6-A1CE-2C441B88B007",,https://twitter.com/DanielLevy22,Banjo-Kazooie
RCS | Wendell,,,smashmanaus:13E5BD91-C698-40A2-B904-D00B25879EAF,,https://twitter.com/WendellSSB,"Snake
Lucina"
Redcap,,,homeonline:571EF9C3-3851-4D0C-B5C1-8BE23543F654,,,
Reflet,,,"homeonline:E54454D6-D476-4AF4-9D30-13347591C16C
sucepr:CBA5404F-269C-451D-8B7C-5385877CE133",,,"Robin
Greninja"
relampagobr,,,homeonline:91AB527A-0AFF-4A60-8809-DB5C6EAA8ECF,,,
Renan Valadao,,,"pernambuco:F93A4689-1EC1-4729-B9D5-22C8D8C3EACB
prbth:821785B6-FDF5-4FAC-9A5F-CA19F2B6313A",,,"Isabelle
Olimar"
Renny,,,homeonline:2FD8363A-F2C3-457F-B1ED-51AB5F50866B,,,
Retro Challenge | aLucard,,,homeonline:9C64BDA4-BBD8-4E4E-8A18-F9313EEC2FBC,,,
Retro Challenge | Marcelo,,,homeonline:0AA33DAC-AA77-4222-BCD1-425CB7234D4B,,,
RevoS,WasF,RJ,"homeonline:997E1433-2D52-4937-8C33-92EC6D7AD975
smashrj:BE014747-77A4-4CE2-B318-BBDF65DD9547
prbth:3408EE46-5E28-4D42-939D-2FE80F28D0B3",Leandro Revoredo,https://twitter.com/_RevoS,"Sonic
Greninja
Terry"
Rhunii,,,homeonline:C194E446-6E62-4C8B-9072-2A13A06E51D4,,,
Rhyme,,,"liga_ultra_arcade_s1:59B30F23-DB3D-4052-B644-5D8BE293652B
prbth:51F8FDD9-C22B-45B7-97A6-C3E2AFF4A39F",,,
Riansito,,,homeonline:19E6078A-E208-4BD9-ADFF-22B88AFE968B,,,
RICARTNDS,,,homeonline:A1DA5F5C-C4AC-438D-8F0A-F7659BE495E4,,,
Rice,,,ssbudf:9707F743-2B2C-4BD1-BC98-48B585C69281,,,"Hero
Terry"
Rich$,,,homeonline:F0D057CA-080D-4C1B-8383-48414A6388CB,,,
Rickn,,,"smashmanaus:0FB5A398-A9F4-40D6-B3B6-8307DD3C7305
prbth:93D4FA44-DD53-48F0-ACCD-79E1BFFD5339",,https://twitter.com/_RickFracta,"Snake
Terry"
Ricky,,,sucepr:A4844545-58B2-4BDF-AC13-BBDFA55C8AC7,,,Pikachu
RitsuoFox,OwO,,"homeonline:3934F11C-E754-482F-8F9B-756A18842A98
smashrj:96820D9E-F1F1-416A-BBB1-EF6E910EB829",,,
Rob,,,pernambuco:0DE1BE67-7C72-4172-B70A-A24ABA62F2CE,,,
Roberto,,,"liga_ultra_arcade_s1:21F2F640-EB93-4770-AA4E-CF3E626CD19F
prbth:781111A5-C029-4DF3-B664-8AE0DE139E39",,,Cloud
Roboto,,RJ,"smashrj:E55CE4A7-7320-4B6B-BBD6-31C9B416EE3B
prbth:E461F59F-D1A9-46CB-91F1-FD382AF2BC57",,,"Banjo-Kazooie
Terry"
Rocha,,,"homeonline:AB6B7957-5536-4B33-9016-3C4708AD8CE6
prbth:6E28FC23-DDE3-4931-B7D4-5A8E27A44D04",,,
Rock,,,pernambuco:7FBBBE06-2C05-4DBF-924B-EBC9DF3456F2,,,
Rock | Kakazu,,,homeonline:74281977-6C6F-4AF5-A3C9-8615FA62B343,,,
Rodrigo,,,"ssbuse:96D793FC-C5DF-476E-B77D-1A843D7244A9
prbth:5AAFC108-E083-4A40-919F-11D565DE7057",,,
Roeder,,,"homeonline:A868484C-A682-4152-91B9-412F60795A58
prbth:AC6824A3-CEA6-4A7D-8505-1C4CB98FA1EE",,,
Roma,,,pernambuco:4FA10203-7700-488B-B5C0-0956823416FC,,,
Romorlau,,,"homeonline:121B5C93-F0DB-415A-84D5-3F43FE7CC38A
teamdashsp:F8FCFAF4-305C-46FA-B813-F7799C1564E8
prbth:5AA16EEC-A551-443C-B8AF-B9A4A3C3B690",,,
RONALDOCHARUTO,,,homeonline:FA1F925D-41CD-4CF5-BE56-3C840E3EE34E,,,
Rosie,,,homeonline:F661CDD4-FFEE-47E2-B74A-B5101FE8A3E4,,,
ROT | Caio Marinho,,RJ,"homeonline:48A8DAEC-DB25-4F77-BA11-86BA6D525244
prbth:FA3A0FA9-B69D-42A6-8BF4-E42F269D6AD0",,https://twitter.com/caiomarinho_,"Bowser
Zelda"
ROT | Conker,,,smashrj:0C0B24A2-6A08-4049-8E21-EFA307A72ECC,,,Roy
ROT | DJ,,,,,,King Dedede
ROT | FireEmblem,,RJ,"homeonline:48A8DAEC-DB25-4F77-BA11-86BA6D525244
smashrj:8202ADDD-6B1D-45F5-A466-12BA4BC5BC24
prbth:FA3A0FA9-B69D-42A6-8BF4-E42F269D6AD0",,https://twitter.com/CaioMarinho_,"Bowser
Wolf
Byleth"
ROT | Fy,,,homeonline:CD3D585D-3BCF-4133-ACE5-9C85D87E11BA,,,
ROT | FyFox,,,"smashrj:8430AD86-0775-43D5-8226-2BD488BB7461
prbth:C7D0F2C9-AD1A-4CC9-B19B-61A5EEF4D8AE",,,"Fox
Link"
ROT | Haxwei,,RJ,"homeonline:996E1A30-BFFA-4B28-B45D-4B37D27F357E
smashrj:3B66EB94-15F2-4478-B9FF-D9A882ED90C5
prbth:DDEF1253-26E0-4021-919A-E0E3F8E138F2",Luiz Fernando Maia,https://twitter.com/Haxwei,"Robin
Incineroar
Lucina"
ROT | Naty,,,smashrj:91AABE02-EC8D-4BA0-94C8-647759CFE907,,,Zelda
ROT | Ozzy,,,"homeonline:708FF487-07B0-4A79-BB4C-3E3F118466DA
smashrj:6F798F27-31CD-467A-9DF4-B2328F162082
prbth:EE0905CE-7AC8-400D-92F1-1C97DF2A853C",,https://twitter.com/Felipe_Ozz,"Falco
Villager
Wario"
ROT | Sully,,RJ,"homeonline:35FAB60B-8C36-48FF-AC4A-AAEC89F0E9B5
smashrj:C370B998-B7C2-450C-8CBE-E76A9C39CE45
prbth:FE630D24-4AFE-4A20-8F7D-672FC8C4F7B9",Paulo Silva,https://twitter.com/PRicardogs,"Peach
Pikachu"
Rouanet,,,homeonline:0ED2C312-4891-452D-8D90-362B41711706,,,
Roy,,,"smashbelem:34F577EC-CA5B-4FE5-B557-EDE3059E81C7
prbth:16821970-652A-4FEB-B0F2-431EC0D057E2",,,Snake
RSSJ | RafaelSsj,,,homeonline:0C9740D5-612C-426F-9FBB-3A0AF31895C0,,,
Ruan,,,"smashrs2020:B43227F9-21A1-4973-B05D-6A1AE683A5BF
prbth:A3EA8331-6FFB-44AE-B097-421E08A5718D",,,
Ruffz,,,"homeonline:FA0333B9-1325-43F2-B656-09AE6CA584BC
pernambuco:AE20F114-30C2-4F25-A929-99F89B7EC274
prbth:6927C348-3AAF-49E7-BF81-F7321C8D3547",,,
Rūkasu,,,homeonline:8DD06C23-B8BF-475E-A99D-E0F4434F0516,,,
RyanRyuki,,,homeonline:ED163624-ECD6-4B34-B665-2365E564CF41,,,
Ryu,,,,,,Sonic
S.E.R | MonkeyD,,,"sucepr:F52D1C39-A58C-483F-B303-73C1100ECE6E
prbth:29C62931-6B34-430C-92D4-5B5723FDD188",,https://twitter.com/BillDenbrought,"Captain Falcon
Toon Link"
s8n,,MG,"liga_ultra_arcade_s1:9B8791A5-0A0B-42FA-B046-77E22A1F13CA
ssbudf:15A9A809-E863-4F47-8B50-B3DF7731A702
prbth:8968DF2E-F961-41E1-AA94-34DA3683FC15",Henrique Nazaré,,"Jigglypuff
Hero"
SA | Ace,,RJ,"homeonline:36E045A0-49B4-41DE-98D5-1B4EFFFAF47E
smashrj:C622B38B-0780-47FF-A398-3D05D6BEA69D
prbth:F536E0A5-153C-4DE3-9D77-62B8F0100C24",,,"Fox
Falco"
SA | Arch,,,smashrj:F365E1B3-EFAD-4756-B23E-7CC4E6F4006D,,,"Inkling
Banjo-Kazooie"
SA | Gim,,,"smashrj:470EDB65-826B-4AAF-BD72-13F4C4969456
prbth:A57EC571-0986-4876-9C82-65081E84FB1B",,,Hero
SA | Joaoarara,,RJ,"homeonline:5997CB6A-4DC2-4674-83E3-F358933C5009
smashrj:A1C1CC43-46A0-48B5-9EDA-B8E4826378C0
prbth:863A2B92-9749-48BD-BBC7-0583E2EA3B8B",,,"Palutena
Wario"
SA | Lugia,,,"smashrj:A5AA4F0B-B72B-44E0-B587-BD0BB0CCA79E
prbth:50A44838-EC3D-4D09-90FF-C93EE9047360",,,Pokemon Trainer
SA | Naval,,,"smashrj:C1BFE0F5-48C2-4C75-9995-74E01BD9EB82
prbth:F9F279E4-7A98-46C5-B701-8C72777661BE",,,Pikachu
SA | S/Chance,,RJ,"homeonline:D9A40776-FB38-4F59-AB85-CDFFFDA2925E
smashrj:FD492455-A644-416A-87AC-4FC2F90A484A
prbth:49F1FC63-24BA-4DC2-B8BA-57886E704FF2",,,"Zero Suit Samus
Pichu"
SA | Sabino,,RJ,"homeonline:249CFE7C-6E09-4664-BA0E-5E1030C4314C
smashrj:D026E055-491D-4BE1-9E85-E55CCC490BB0
prbth:5C4AE9C2-4175-4684-89CA-90F7B9FFFC69",,,Falco
Sabeth,,,"smashrs2020:115D5A2E-06A3-4238-B5A0-CF17FA523B93
prbth:93B5984F-9829-47BB-8CEC-DDA40EA1307F",,,
Sagu,,,homeonline:C1D423F4-868C-4B8E-938A-C9D5B3428D44,,,
Saito,,,ssbuse:26C380E5-E68A-4A4E-9908-9046338131F3,,,
Salati,,,"homeonline:B063DBFC-6B7D-4B97-950D-D37DB3B08AF6
tryhardcwb:B005A84C-C5BB-44E1-B0A1-BAEA150F3F7C
prbth:B7522230-53A2-43DB-8543-2B6E29787C83",,https://twitter.com/SSB_Salati,"Dark Samus
Ganondorf"
Samuel,,,ssbudf:88ED106C-DE01-4D8A-A983-67960DA4D412,,,Sonic
Samwa,"U7
VC",MG,"homeonline:5DB665F0-901E-4654-8CD8-049AF821301E
liga_ultra_arcade_s1:9A24D092-3E38-4AA9-AAFE-963342C1114A
ssbudf:ED3CC55B-973A-421F-8899-841A354E019F
prbth:AD541985-6C40-4D1D-B9A6-7AD56F547F4D",Vitor Menezello,https://twitter.com/vitinmenezello,"Luigi
Yoshi"
sandwich :),,MS,homeonline:583C4361-F153-4073-BB51-2CA346708EF8,,,Piranha Plant
Santana,,,"homeonline:206C5814-90AB-46B4-92AF-EF1919136C0E
pernambuco:D6D1DAD2-A126-4BBD-A04A-7B16AFE11ABE
prbth:481122AE-0F37-4350-A456-2E1AAEAB7166",,,"Chrom
Inkling
Joker"
Sávio,,PR,,,https://twitter.com/guibsavio,
Saya,,,"teamdashsp:1F4F376D-B32A-4AA7-93BD-42BC0372C164
prbth:D0C2B2EE-8A12-4202-9A14-9FECA77947B3",Caio Menezes,https://twitter.com/SayaUlti,
Saybot,,,"homeonline:6E4EA257-99ED-4D0F-BFBC-B01CBCEBCADE
pernambuco:8757949F-E2F3-4F92-9695-C8B7B785A2B8
prbth:85A025B6-B357-451C-A9A7-E6F864BE5D33",,https://twitter.com/Saybot_23,"Inkling
Joker"
SBP | Ninrod,,,homeonline:39E23ACA-3714-46CD-A526-B972B57C2F43,,,
SCGMS | Headpat,,,homeonline:766FD45A-1265-4332-ABE7-A42D1D637D8B,,,
SCGMS | ShyKokiri,,,"homeonline:F9ED906A-A540-43B2-AF62-3611D9CE9506
prbth:8DA61E58-52B0-41A2-B87A-A95EEB9E3CCA",,,
Sei la | PontoCom,,,homeonline:24046EB4-0851-42C5-80E2-4E72A1F98B27,,,
SemPressa | SemPressa,,,"homeonline:A25CC116-FF36-48D1-BFC4-C9D0A93930BF
prbth:D35A6041-3325-4DA7-8952-203F0B8D085F",,,
Sena,,,ssbudf:1CBFA18F-5CE2-455E-ABD9-209B4B528C31,,,"Incineroar
Lucario"
SendNude,,,pernambuco:6C218345-7BCA-41FE-A247-2B7471B71E60,,,"Chrom
Roy
Joker"
Setsuna,,,,,https://twitter.com/SetssP4,
Sev7n,,,homeonline:C75C49D3-29CC-480E-98F7-04B6D187CA8D,,,
Seyaru,,,homeonline:03F05ABE-A0B3-4FA5-BFE9-7453A247AC7C,Vanderly Junior,https://twitter.com/vanderkuga,Fox
Seyden,,,"sucepr:C14A2002-5254-4FC8-9EAB-C4B3216928C5
prbth:366DA613-FB04-4B6A-A117-AFE00FACA25D",,https://twitter.com/SeydenSSBU,"Link
Fox"
SGP | Jayho,,,homeonline:70BD6FF5-3414-43A1-BD67-4B3225B2EC9C,,,
SGP | TheInsaneDarkOne,,,homeonline:A67A6843-B584-477D-BD6B-35470A4F0F0F,,,
SGP | TrevelinT,,SP,homeonline:533A6C29-0484-4556-8EBC-AA4AA3011218,,,
SGW | Godira,,,"homeonline:EAE27D58-0D64-4E91-A3B7-864D9FB81144
prbth:E7CB1A4E-AB04-4F3B-85F0-F3CC1D125D7E",,,
Shelly,,,"sucepr:111E9B31-205D-4D16-8F1E-7E7B6DDE65D2
prbth:944D86E9-E4E6-464B-A9F8-4183EB4F8620",,,
Shino,,MG,"homeonline:8B3E8BA3-E354-4E05-A3F6-EE6B07AA92CB
liga_ultra_arcade_s1:98A4ECF6-2EE7-4486-96FB-66953664CF49
ssbudf:E7F51E79-42A3-493D-A516-3FF9490FA77E
prbth:96DED0F3-B444-4646-8667-F31EC6BEC32E",João Ribeiro Bezerra,https://twitter.com/joao_shino,"Ryu
Ice Climbers"
Shinuw,,,homeonline:743FFCDC-1B02-4E17-88A8-14A81FBBFBAA,,,
